stid,ok,name,start_date,end_date,lat,lon,heigh,height2,type,disappear_time,remark,gjjhzh_194_remark,ybzh_2170_remark,,,,红色112
58632,浙江,江山,198101,201012,28.71666667,118.6,126.3,124.1,,,,,一般站,,,,
58633,浙江,衢州,195101,201207,23.78333333,117.5,66.9,67.1,基本站,,,国际交换站,,,,,
58634,江西,玉山,195101,200012,28.68333333,118.25,116.3,117.5,基准站,,1991年改基准站,,一般站,,,,
58635,江西,广丰,198101,201012,28.43333333,118.2,95.3,96.3,,,,,一般站,,,,
58637,江西,上饶,198101,201012,28.45,117.9833333,118.2,119.2,,,,,一般站,,,,
58642,浙江,武义,198101,201012,28.88333333,119.8,105.1,102.6,,,,,一般站,,,,
58643,浙江,永康,198101,201012,28.9,120.0333333,102.9,99.4,,,,,一般站,,,,
58644,浙江,遂昌,198101,201012,28.6,119.2833333,237.8,237.2,,,,,一般站,,,,
58646,浙江,丽水,195301,200012,28.45,119.9166667,59.7,59.6,基本站,,,,一般站,,,,
58647,浙江,龙泉,195301,200012,28.08333333,119.1333333,222.1,217.3,基本站,,,,一般站,,,,
58648,浙江,景宁,#N/A,#N/A,28,119.6333333,246.8,247.8,,,,,一般站,,,,
58652,浙江,仙居,198101,201012,28.86666667,120.7166667,83,79.1,,,,,一般站,,,,
58653,浙江,括苍山,195601,199406,24.5,117.65,1383.1,1383.6,一般站,代替 缺199401-199406,1994年7月业务由58660,,,,,,
58654,浙江,缙云,198101,201012,28.06666667,120.0833333,184.7,184.9,,,,,一般站,,,,
58656,浙江,乐清,198101,201012,28.06666667,120.9666667,60.8,58.2,,,,,一般站,,,,
58657,浙江,青田,198101,201012,28.15,120.2833333,57.8,59,,,,,一般站,,,,
58658,浙江,永嘉,198101,201012,28.15,120.6833333,34.3,36.4,,,,,一般站,,,,
58659,浙江,温州,195101,200012,28.03333333,120.65,28.3,29,基本站,,,,一般站,,,,
58660,浙江,临海,199501,200012,28.86666667,121.2,6.6,6.8,基本站,,,,一般站,,,,
58664,浙江,温岭,198101,201012,28.36666667,121.3666667,35.3,33.6,,,,,一般站,,,,
58665,浙江,洪家,195101,200012,28.61666667,121.4166667,4.6,5.3,基准站,,1987年改基准站,,一般站,,,,
58666,浙江,大陈岛,195801,200012,28.45,121.9,86.2,84.4,基本站,,,,一般站,,,,
58667,浙江,玉环,195701,200012,28.08333333,121.2666667,95.9,99.4,基本站,,,,一般站,,,,
58693,江西,新建,198101,201012,28.7,115.0833333,40,41.2,,,,,一般站,,,,
58701,江西,新干,198101,201012,27.76666667,115.4,46.5,47.7,,,,,一般站,,,,
58704,江西,峡江,198101,201012,27.61666667,115.35,52.8,54,,,,,一般站,,,,
58705,江西,永丰,198101,201012,27.03333333,115.4166667,85.7,86.9,,,,,一般站,,,,
58706,江西,乐安,198101,201012,27.43333333,115.0833333,181.8,183,,,,,一般站,,,,
58707,江西,吉水,198101,201012,27.21666667,115.1333333,66.2,67.4,,,,,一般站,,,,
58710,江西,崇仁,198101,201012,27.76666667,116.05,78.6,79.8,,,,,一般站,,,,
58712,江西,金溪,198101,201012,27.91666667,116.7833333,130.2,131,,,,,一般站,,,,
58713,江西,资溪,198101,201012,27.71666667,117.0666667,225.1,225.8,,,,,一般站,,,,
58714,江西,宜黄,198101,201012,27.55,116.2333333,120.4,121.6,,,,,一般站,,,,
58715,江西,南城,195207,201207,27.58333333,116.65,80.8,82,基准站,,1990年改基准站,国际交换站,一般站,,,,
58718,江西,南丰,198101,201012,27.21666667,116.5333333,111.5,112.5,,,,,一般站,,,,
58719,江西,黎川,198101,201012,27.3,116.9333333,131.1,132.1,,,,,一般站,,,,
58724,福建,光泽,198101,201012,27.53333333,117.3166667,268.2,269.2,,,,,一般站,,,,
58725,福建,邵武,195611,200012,27.03333333,117.4666667,218,218.9,基本站,,,,一般站,,,,
58730,福建,武夷山,199201,200012,27.76666667,118.0333333,222.1,223.1,基本站,,,,一般站,,,,
58731,福建,浦城,195101,200012,27.91666667,118.5333333,276.9,277.9,基本站,,,,一般站,,,,
58734,福建,建阳,196101,199112,27.03333333,118.1166667,196.9,198.1,一般站,,1991年7月改一般站,,一般站,,,,
58735,福建,松溪,198101,201012,27.51666667,118.75,260.2,261.3,,,,,一般站,,,,
58736,福建,政和,198101,201012,27.38333333,118.8166667,262.4,263.6,,,,,一般站,,,,
58737,福建,建瓯,195504,200012,27.05,118.3166667,154.9,155.7,基准站,,1991年改基准站,,一般站,,,,
58742,浙江,云和,198101,201012,28.11666667,119.55,163,159.6,,,,,一般站,,,,
58744,福建,寿宁,198101,201012,27.45,119.4166667,815.9,816.9,,,,,一般站,,,,
58745,浙江,庆元,198101,201012,27.61666667,119.0833333,400.8,391.7,,,,,一般站,,,,
58746,浙江,泰顺,198101,201012,27.55,119.7,538.9,514.2,,,,,一般站,,,,
58747,福建,周宁,198101,201012,27.15,119.35,899.3,900.3,,,,,一般站,,,,
58748,福建,福安,198101,201012,27.1,119.65,50.5,51.5,,,,,一般站,,,,
58749,福建,柘荣,198101,201012,27.23333333,119.8833333,684.1,685.1,,,,,一般站,,,,
58750,浙江,文成,198101,201012,27.78333333,120.0833333,105.4,106.4,,,,,一般站,,,,
58751,浙江,平阳,198101,201012,27.06666667,120.5666667,254,255,,,,,一般站,,,,
58752,浙江,瑞安,196001,201207,27.78333333,120.65,39.7,37.9,,,196210-196211;196708-196710,国际交换站,一般站,,,,
58754,福建,福鼎,195301,200012,27.03333333,120.2,36.2,37,基本站,,缺196801-196803,,一般站,,,,
58760,浙江,洞头,199501,200012,26.65,118.1666667,68.6,68.8,基本站,,,,,,,,
58765,浙江,北麂,198210,199412,26.91666667,118.9833333,42.3,#N/A,一般站,,1995年业务由58760代替,,,,,,
58804,江西,兴国,198101,201012,26.35,115.35,151,152.2,,,,,一般站,,,,
58806,江西,宁都,198101,201012,26.48333333,116.0166667,209.1,210.3,,,,,一般站,,,,
58813,江西,广昌,195401,200012,26.85,116.0333333,143.8,141.5,基本站,,,,一般站,,,,
58814,江西,石城,198101,201012,26.35,116.35,247.4,248.6,,,,,一般站,,,,
58818,福建,宁化,198101,201012,26.23333333,116.6333333,358.9,359.7,,,,,一般站,,,,
58819,福建,清流,198101,201012,26.18333333,116.8166667,336.9,338,,,,,一般站,,,,
58820,福建,泰宁,195510,200012,26.9,117.0166667,342.9,344.1,基本站,,,,一般站,,,,
58822,福建,建宁,198101,201012,26.08333333,116.85,342.3,343.5,,,,,一般站,,,,
58823,福建,顺昌,198101,201012,26.8,117.8,175.2,176.4,,,,,一般站,,,,
58824,福建,明溪,198101,201012,26.4,117.15,357.4,358.4,,,,,一般站,,,,
58826,福建,沙县,198101,201012,26.4,117.8,120.6,121.5,,,,,一般站,,,,
58828,福建,三明,198101,201012,26.26666667,117.6166667,208.2,209.2,,,,,一般站,,,,
58834,福建,南平,195101,201207,27,120.7,125.6,127.8,基本站,,,国际交换站,,,,,
58836,福建,古田,198101,201012,26.58333333,118.7333333,361.5,362.7,,,,,一般站,,,,
58837,福建,尤溪,198101,201012,26.15,118.15,204.8,205.9,,,,,一般站,,,,
58839,福建,闽清,198101,201012,26.23333333,118.85,40.8,41.8,,,,,一般站,,,,
58843,福建,霞浦,198101,201012,26.88333333,120.0166667,56.8,57.8,,,,,一般站,,,,
58844,福建,闽侯,198101,201012,26.15,119.15,57.8,58.6,,,,,一般站,,,,
58845,福建,罗源,198101,201012,26.05,119.5333333,60.5,61.5,,,,,一般站,,,,
58846,福建,宁德,199301,200012,26.06666667,119.5166667,32.4,33.2,基本站,,,,一般站,,,,
58847,福建,福州,195101,201207,26.08333333,119.2833333,84,84.8,基准站,,1991年改基准站,国际交换站,一般站,,,,
58848,福建,连江,198101,201012,26.2,119.55,13.4,14.4,,,,,一般站,,,,
58850,福建,三沙,200801,201012,26.91666667,120.2333333,92.2,93.2,,,,,一般站,,,,
58903,江西,瑞金,198101,201012,25.9,116.0333333,208,209.2,,,,,一般站,,,,
58905,江西,于都,198101,201012,25.96666667,115.4166667,133.2,134.4,,,,,一般站,,,,
58906,江西,会昌,198101,201012,25.6,115.8,167.4,168.4,,,,,一般站,,,,
58907,江西,安远,198101,201012,25.15,115.4,305,306.2,,,,,一般站,,,,
58911,福建,长汀,195101,200012,25.85,116.3666667,310,311.2,基本站,缺195401-195509、196709,,,一般站,,,,
58917,福建,武平,198101,201012,25.08333333,116.1,307,308.2,,,,,一般站,,,,
58918,福建,上杭,195612,200012,25.05,116.4166667,198,198.7,基准站,,1991年改基准站,,一般站,,,,
58921,福建,永安,195101,201207,27.63333333,121.2,206,205.9,基准站,缺195102、195103、195105-195108、195111-195312,1987年改基准站,国际交换站,,,,,
58923,福建,大田,198101,201012,25.7,117.0833333,400.1,400.9,,,,,一般站,,,,
58926,福建,漳平,199307,200012,25.3,117.4166667,205.3,206.5,基本站,,,,一般站,,,,
58927,福建,龙岩,195101,199306,25.05,117.0166667,376,377,一般站,,1993年7月改一般站,,一般站,,,,
58928,福建,华安,198101,201012,25.01666667,117.5333333,166.5,167.7,,,,,一般站,,,,
58929,福建,安溪,198101,201012,25.06666667,118.15,68,69,,,,,一般站,,,,
58931,福建,九仙山,195509,200012,25.71666667,118.1,1653.5,1654.6,基本站,,,,一般站,,,,
58932,福建,永泰,198101,201012,25.86666667,118.9333333,85.6,86.6,,,,,一般站,,,,
58933,福建,屏南,195901,200012,27.83333333,121.15,869.5,870.8,基本站,,,,,,,,
58934,福建,永春,198101,201012,25.03333333,118.2666667,170.3,171.3,,,,,一般站,,,,
58935,福建,德化,198101,201012,25.48333333,118.2333333,521.4,522.4,,,,,一般站,,,,
58938,福建,秀屿,199201,201012,25.23333333,118.9833333,23.1,24.3,,,,,一般站,,,,
58941,福建,长乐,198101,201012,25.96666667,119.05,25.9,26.9,,,,,一般站,,,,
58942,福建,福清,198101,201012,25.71666667,119.3833333,39.2,40.3,,,,,一般站,,,,
58944,福建,平潭,195401,200012,25.51666667,119.7833333,32.4,33.4,基本站,,,,一般站,,,,
58946,福建,莆田,198101,201012,25.45,119,81.1,81.9,,,,,一般站,,,,
59001,广西,隆林,198101,201012,24.78333333,105.0333333,672.2,673.4,,,,,一般站,,,,
59004,广西,西林,198101,201012,24.05,105.1,725.9,727.1,,,,,一般站,,,,
59007,云南,广南,195308,200012,24.06666667,105.0666667,1249.6,1251.4,基本站,,缺196708-196812,,一般站,,,,
59012,广西,乐业,198101,201012,24.78333333,106.55,972.1,973.4,,,,,一般站,,,,
59015,广西,凌云,198101,201012,24.35,106.5666667,437.9,439.1,,,,,一般站,,,,
59017,广西,田林,198101,201012,24.26666667,106.2666667,278.2,279.4,,,,,一般站,,,,
59021,广西,风山,195801,200012,24.55,107.0333333,509.4,510.6,基本站,,缺196802、196803,,一般站,,,,
59023,广西,河池,195501,201207,24.7,108.0333333,260.2,261.2,基本站,,,国际交换站,一般站,,,,
59025,广西,东兰,198101,201012,24.53333333,107.3833333,248.8,250,,,,,一般站,,,,
59027,广西,巴马,198101,201012,24.13333333,107.25,254.9,256.1,,,,,一般站,,,,
59031,广西,环江,198101,201012,24.81666667,108.2666667,342.3,343.5,,,,,一般站,,,,
59034,广西,宜州,198101,201012,24.48333333,108.0666667,150.7,151.9,,,,,一般站,,,,
59037,广西,都安,195301,200012,23.93333333,108.1,170.8,172,基准站,,1992年改基准站,,一般站,,,,
59038,广西,忻城,198101,201012,24.06666667,108.65,138.5,139.7,,,,,一般站,,,,
59041,广西,柳城,198101,201012,24.65,109.25,108.3,109.4,,,,,一般站,,,,
59044,广西,沙塘,198101,201012,24.46666667,109.3833333,97.5,98.7,,,,,一般站,,,,
59045,广西,鹿寨,198101,201012,24.48333333,109.75,94.7,95.9,,,,,一般站,,,,
59046,广西,柳州,195101,200012,24.35,109.4,96.8,97.8,基本站,,,,一般站,,,,
59047,广西,柳江,198101,201012,24.25,109.0333333,100.9,102.1,,,,,一般站,,,,
59052,广西,恭城,198101,201012,24.08333333,110.8166667,169.6,170.8,,,,,一般站,,,,
59053,广西,平乐,198101,201012,24.61666667,110.0666667,105.8,107,,,,,一般站,,,,
59055,广西,荔浦,198101,201012,24.05,110.4,165.7,166.9,,,,,一般站,,,,
59057,广西,金秀,198101,201012,24.13333333,110.1833333,830.9,832.1,,,,,一般站,,,,
59058,广西,蒙山,195401,200012,24.2,110.5166667,181.9,183.1,基本站,,,,一般站,,,,
59059,广西,昭平,198101,201012,24.18333333,110.8,105.8,107,,,,,一般站,,,,
59063,湖南,江华,198101,201012,25.18333333,111.45,265.7,262.8,,,,,一般站,,,,
59065,广西,贺县,195701,200012,24.41666667,111.05,148.7,149.9,基本站,,,,一般站,,,,
59071,广东,连南,198101,201012,24.73333333,112.2833333,174.4,175.1,,,,,一般站,,,,
59072,广东,连县,195207,200012,24.8,112.3666667,131.5,132.2,基本站,,,,一般站,,,,
59074,广东,连山,198101,201012,24.56666667,112.15,300.6,301.4,,,,,一般站,,,,
59075,广东,阳山,198101,201012,24.48333333,112.6333333,70.5,71.3,,,,,一般站,,,,
59081,广东,乳源,198101,201012,24.78333333,113.2833333,131.1,131.9,,,,,一般站,,,,
59082,广东,韶关,195101,201207,24.06666667,113.6,121.3,122.3,基本站,,,国际交换站,一般站,,,,
59087,广东,佛岗,195610,200012,23.88333333,113.5166667,97.2,98.2,基本站,,,,一般站,,,,
59088,广东,英德,198101,201012,24.18333333,113.4166667,74.5,75.3,,,,,一般站,,,,
59090,广东,始兴,198101,201012,24.95,114.0666667,103.2,104.1,,,,,一般站,,,,
59091,江西,全南,198101,201012,24.75,114.5166667,277.1,278.2,,,,,一般站,,,,
59092,江西,龙南,198101,201012,24.91666667,114.8166667,206.3,207.5,,,,,一般站,,,,
59093,江西,定南,198101,201012,24.78333333,115.0333333,253,254.2,,,,,一般站,,,,
59094,广东,翁源,198101,201012,24.35,114.1166667,184.1,184.6,,,,,一般站,,,,
59096,广东,连平,195207,200012,24.36666667,114.4833333,214.8,215.7,基本站,,,,一般站,,,,
59097,广东,新丰,198101,201012,24.05,114.2,198.6,199.3,,,,,一般站,,,,
59099,广东,和平,198101,201012,24.45,114.9333333,173.7,174.6,,,,,一般站,,,,
59102,江西,寻鸟,195511,200012,24.95,115.65,303.9,302.6,基本站,,,,一般站,,,,
59106,广东,平远,198101,201012,24.58333333,115.9,152.6,153.5,,,,,一般站,,,,
59107,广东,龙川,198101,201012,24.11666667,115.2833333,179.6,180.4,,,,,一般站,,,,
59109,广东,兴宁,198101,201012,24.15,115.7333333,123.6,124.5,,,,,一般站,,,,
59113,福建,永定,198101,201012,24.73333333,116.7166667,226.9,227.9,,,,,一般站,,,,
59114,广东,蕉岭,198101,201012,24.65,116.0166667,135.7,136.4,,,,,一般站,,,,
59116,广东,大埔,198101,201012,24.03333333,116.7,81,81.9,,,,,一般站,,,,
59117,广东,梅县,195207,200012,24.28333333,116.0666667,116,116.9,基本站,,,,一般站,,,,
59122,福建,长泰,198101,201012,24.61666667,117.75,43,44,,,,,一般站,,,,
59124,福建,南靖,198101,201012,24.51666667,117.3833333,53.7,54.7,,,,,一般站,,,,
59125,福建,平和,198101,201012,24.38333333,117.3,108.5,109.5,,,,,一般站,,,,
59126,福建,漳州,195401,200012,27.95,117.8333333,28.9,29.4,基本站,,,,,,,,
59127,福建,龙海,198101,201012,24.43333333,117.0833333,32.1,32.8,,,,,一般站,,,,
59129,福建,漳浦,198101,201012,24.13333333,117.6,53,53.8,,,,,一般站,,,,
59130,福建,同安,198101,201012,24.73333333,118.15,30.8,31.7,,,,,一般站,,,,
59131,福建,南安,198101,201012,24.96666667,118.3666667,45.4,46.6,,,,,一般站,,,,
59133,福建,崇武,195401,200012,24.9,118.9166667,21.8,22.5,基准站,,1989年改基准站,,一般站,,,,
59134,福建,厦门,195209,201207,24.48333333,118.0666667,139.4,140.6,基本站,,,国际交换站,一般站,,,,
59205,云南,富宁,198101,201012,23.65,105.6333333,685.8,688.3,,,,,一般站,,,,
59209,广西,那坡,195801,200012,23.41666667,105.0833333,794.1,795.1,基本站,,,,一般站,,,,
59211,广西,百色,195101,201207,23.9,106.6,174.7,175.9,基本站,,,国际交换站,一般站,,,,
59215,广西,德保,198101,201012,23.03333333,106.6333333,680,681.2,,,,,一般站,,,,
59218,广西,靖西,195701,200012,23.13333333,106.4166667,739.9,741.1,基本站,,,,一般站,,,,
59224,广西,田东,195401,198712,23.6,107.1166667,111.2,112.4,一般站,,1988年改为一般站,,一般站,,,,
59227,广西,天等,198101,201012,23.11666667,107.1333333,454.2,455.4,,,,,一般站,,,,
59228,广西,平果,198801,200012,23.31666667,107.5833333,108.8,110,基本站,,,,一般站,,,,
59229,广西,隆安,198101,201012,23.01666667,107.7,125.7,126.9,,,,,一般站,,,,
59230,广西,马山,198101,201012,23.71666667,108.0166667,168,169.2,,,,,一般站,,,,
59235,广西,上林,198101,201012,23.43333333,108.6166667,115.5,116.8,,,,,一般站,,,,
59237,广西,武鸣,198101,201012,23.01666667,108.2833333,111.7,112.8,,,,,一般站,,,,
59238,广西,宾阳,198101,201012,23.21666667,108.8,122.5,123.7,,,,,一般站,,,,
59241,广西,象州,198101,201012,23.96666667,109.6833333,90.5,91.7,,,,,一般站,,,,
59242,广西,来宾,195701,200012,23.75,109.2333333,84.9,86.1,基本站,,,,一般站,,,,
59246,广西,武宣,198101,201012,23.6,109.0666667,70,71.2,,,,,一般站,,,,
59254,广西,桂平,195207,201207,28.81666667,120.9166667,42.5,44.1,基本站,,,国际交换站,,,,,
59255,广西,平南,198101,201012,23.55,110.3833333,32.5,33.7,,,,,一般站,,,,
59256,广西,藤县,198101,201012,23.36666667,110.9166667,54.7,55.9,,,,,一般站,,,,
59264,广东,封开,198101,201012,23.4,111.05,83.6,84.3,,,,,一般站,,,,
59265,广西,梧州,195101,201207,23.48333333,111.3,114.8,116,基本站,,,国际交换站,一般站,,,,
59266,广西,苍梧,198101,201012,23.41666667,111.2333333,42.5,43.7,,,,,一般站,,,,
59268,广东,郁南,198101,201012,23.25,111.5333333,29.2,30.1,,,,,一般站,,,,
59269,广东,德庆,198101,201012,23.01666667,111.7833333,47.2,47.8,,,,,一般站,,,,
59270,广东,怀集,198101,201012,23.91666667,112.1833333,84.8,85.6,,,,,一般站,,,,
59271,广东,广宁,195609,200012,23.63333333,112.4333333,57.3,58.2,基本站,,,,一般站,,,,
59276,广东,四会,198101,201012,23.35,112.65,40.1,41,,,,,一般站,,,,
59278,广东,高要,195306,200012,23.03333333,112.45,41,41.9,基本站,,,,一般站,,,,
59279,广东,三水,198101,201012,23.18333333,112.8666667,24.1,25,,,,,一般站,,,,
59280,广东,清远,198101,201012,23.71666667,113.0833333,79.2,79.9,,,,,一般站,,,,
59284,广东,花都,198101,201012,23.41666667,113.2333333,38.9,39.8,,,,,一般站,,,,
59285,广东,从化,198101,201012,23.56666667,113.6,38.3,39.2,,,,,一般站,,,,
59287,广东,广州,195101,201207,23.21666667,113.4833333,70.7,71.5,基本站,,缺195108-195312,国际交换站,一般站,,,,
59288,广东,南海,198101,201012,23.15,113.0166667,29.5,30.3,,,,,一般站,,,,
59289,广东,东莞,198101,201012,22.96666667,113.7333333,56,56.8,,,,,一般站,,,,
59290,广东,龙门,198101,201012,23.78333333,114.25,85.5,86,,,,,一般站,,,,
59293,广东,河源,195207,201207,23.8,114.7333333,70.8,71.6,基本站,,,国际交换站,一般站,,,,
59294,广东,增城,195812,200012,23.03333333,113.0833333,30.8,31.5,基准站,缺198411,1990年改基准站,,一般站,,,,
59297,广东,博罗,198101,201012,23.18333333,114.2833333,17,17.9,,,,,一般站,,,,
59298,广东,惠阳,195207,200012,23.06666667,114.3666667,108.5,109.3,基本站,,,,一般站,,,,
59303,广东,五华,195609,200012,23.91666667,115.75,135.9,136.8,基本站,,,,一般站,,,,
59304,广东,紫金,198101,201012,23.63333333,115.1833333,176.8,177.6,,,,,一般站,,,,
59306,广东,揭西,198101,201012,23.45,115.85,80.8,81.5,,,,,一般站,,,,
59310,广东,丰顺,198101,201012,23.76666667,116.1833333,45.3,46.2,,,,,一般站,,,,
59312,广东,潮州,198101,201012,23.06666667,116.7,60.7,61.5,,,,,一般站,,,,
59313,广东,饶平,198101,201012,23.68333333,116.9833333,44.7,45.5,,,,,一般站,,,,
59314,广东,普宁,198101,201012,23.3,116.1333333,29,29.8,,,,,一般站,,,,
59315,广东,揭阳,198101,201012,23.58333333,116.4,43.2,44,,,,,一般站,,,,
59316,广东,汕头,195101,201207,23.4,116.6833333,2.9,3.9,基准站,,1987年改基准站,国际交换站,一般站,,,,
59317,广东,惠来,195508,200012,23.03333333,116.3,14.4,15.3,基本站,,,,一般站,,,,
59318,广东,潮阳,198101,201012,23.26666667,116.5833333,5.9,6.7,,,,,一般站,,,,
59319,广东,澄海,198101,201012,23.43333333,116.0833333,4.1,4.6,,,,,一般站,,,,
59320,福建,诏安,198101,201012,23.75,117.1333333,37.8,38.8,,,,,一般站,,,,
59321,福建,东山,195401,200012,29,118.9,53.3,54.4,基本站,,,,,,,,
59322,福建,云霄,198101,201012,23.98333333,117.3666667,22.8,23.8,,,,,一般站,,,,
59324,广东,南澳,195701,199212,23.43333333,117.0333333,7.2,8,一般站,缺199206,1991年改为一般站,,一般站,,,,
59417,广西,龙州,195207,201207,29.51666667,106.4833333,128.8,129.7,基本站,,,国际交换站,,,,,
59419,广西,凭祥,198101,201012,22.1,106.75,242.5,243.4,,,,,一般站,,,,
59421,广西,大新,198101,201012,22.08333333,107.2,255.1,256.3,,,,,一般站,,,,
59429,广西,上思,198101,201012,22.18333333,108.0166667,216,217.2,,,,,一般站,,,,
59431,广西,南宁,195101,201207,22.63333333,108.2166667,121.6,122.6,基本站,,,国际交换站,一般站,,,,
59432,广西,南宁城区,200101,201012,22.8,108.4,194.6,195.6,,,,,一般站,,,,
59435,广西,邕宁,198101,201012,22.76666667,108.4833333,74.7,75.9,,,,,一般站,,,,
59441,广西,横县,198101,201012,22.7,109.25,78.5,79.7,,,,,一般站,,,,
59446,广西,灵山,195610,200012,22.41666667,109.3,66.6,67.8,基准站,,1995年改基准站,,一般站,,,,
59448,广西,浦北,198101,201012,22.26666667,109.55,69.6,70.8,,,,,一般站,,,,
59449,广西,博白,198101,201012,22.3,109.9833333,85.9,87.1,,,,,一般站,,,,
59451,广西,北流,198101,201012,22.7,110.35,98.1,99.4,,,,,一般站,,,,
